2013-03-06,1572000.00,1575000.00,1547000.00,1560000.00,202900,1559468.04
2013-03-05,1556000.00,1564000.00,1548000.00,1550000.00,185800,1549471.45
2013-03-04,1563000.00,1563000.00,1530000.00,1539000.00,265500,1538475.20
2013-03-01,1544000.00,1544000.00,1544000.00,1544000.00,000,1543473.50
2013-02-28,1530000.00,1554000.00,1530000.00,1544000.00,255600,1543473.50
2013-02-27,1559000.00,1559000.00,1519000.00,1527000.00,178700,1526479.30
2013-02-26,1515000.00,1538000.00,1508000.00,1527000.00,184800,1526479.30
2013-02-25,1549000.00,1549000.00,1530000.00,1530000.00,177900,1529478.27
2013-02-22,1530000.00,1548000.00,1520000.00,1530000.00,277000,1529478.27
2013-02-21,1540000.00,1558000.00,1535000.00,1550000.00,262400,1549471.45
2013-02-20,1502000.00,1545000.00,1497000.00,1545000.00,360700,1544473.16
2013-02-19,1480000.00,1499000.00,1479000.00,1492000.00,122600,1491491.23
2013-02-18,1490000.00,1501000.00,1481000.00,1490000.00,142100,1489491.91
2013-02-15,1490000.00,1498000.00,1477000.00,1498000.00,151900,1497489.18
2013-02-14,1490000.00,1494000.00,1477000.00,1490000.00,150600,1489491.91
2013-02-13,1474000.00,1489000.00,1456000.00,1487000.00,184100,1486492.94
2013-02-12,1484000.00,1484000.00,1459000.00,1468000.00,168300,1467499.41
2013-02-11,1462000.00,1462000.00,1462000.00,1462000.00,000,1461501.46
2013-02-08,1418000.00,1470000.00,1415000.00,1462000.00,268400,1461501.46
2013-02-07,1439000.00,1439000.00,1420000.00,1420000.00,194400,1419515.78
2013-02-06,1440000.00,1443000.00,1427000.00,1427000.00,137900,1426513.40
2013-02-05,1415000.00,1443000.00,1414000.00,1435000.00,227700,1434510.67
2013-02-04,1450000.00,1453000.00,1417000.00,1437000.00,257200,1436509.99
2013-02-01,1460000.00,1460000.00,1422000.00,1441000.00,231500,1440508.62
2013-01-31,1430000.00,1448000.00,1422000.00,1448000.00,321000,1447506.23
2013-01-30,1426000.00,1440000.00,1412000.00,1440000.00,323400,1439508.96
2013-01-29,1390000.00,1418000.00,1380000.00,1409000.00,432300,1408519.53
2013-01-28,1396000.00,1401000.00,1371000.00,1372000.00,617000,1371532.15
